PI_pur;PI_sell
0.13454;0.10144
0.14036;0.10716
0.14096;0.10755
0.13947;0.10513
0.13117;0.09902
0.11856;0.09007
0.11828;0.09008
0.12785;0.09873
0.13748;0.1077
0.13734;0.1076
0.11576;0.08804
0.11572;0.08801
0.11584;0.08798
0.1161;0.08803
0.12436;0.09484
0.13427;0.09985
0.14295;0.10823
0.14169;0.10784
0.12379;0.09086
0.12257;0.08934
0.12007;0.08654
0.11986;0.0864
0.11995;0.08568
0.11998;0.08568
0.12002;0.08637
0.12438;0.0899
0.14325;0.11079
0.18044;0.11439
0.17757;0.11396
0.26294;0.10675
0.25871;0.10319
0.25446;0.09912
0.24792;0.0937
0.1573;0.0958
0.15585;0.09362
0.15236;0.09075
0.15718;0.09474
0.2629;0.10475
0.27554;0.11389
0.27667;0.11398
0.2787;0.11535
0.18387;0.11399
0.16949;0.09977
0.1154;0.08572
0.11485;0.08558
0.11434;0.08491
0.11426;0.08466
0.11387;0.08424
0.11575;0.08546
0.11767;0.08587
0.12013;0.0898
0.1755;0.11052
0.17015;0.10681
0.25665;0.10084
0.25143;0.09584
0.2465;0.09136
0.25487;0.09889
0.17553;0.11214
0.17601;0.11212
0.17865;0.11479
0.17892;0.11483
0.27192;0.11359
0.27594;0.11582
0.28169;0.11832
0.28379;0.12019
0.1892;0.11892
0.18642;0.11528
0.14567;0.11402
0.14104;0.10964
0.1388;0.10763
0.1363;0.10537
0.13864;0.10753
0.14541;0.11409
0.14979;0.11725
0.14823;0.11792
0.18312;0.11884
0.18225;0.11894
0.27372;0.11752
0.27287;0.11679
0.27333;0.11678
0.27367;0.11687
0.18101;0.11711
0.18063;0.11637
0.1807;0.11658
0.18093;0.11658
0.27601;0.1173
0.27943;0.11878
0.28651;0.12347
0.29267;0.12893
0.19371;0.12362
0.18854;0.11837
0.1563;0.12361
0.1555;0.12275
0.1543;0.12121
0.15273;0.12005
0.15248;0.11992
0.15318;0.12105
0.15497;0.12329
0.15404;0.1237
0.18956;0.12449
0.18785;0.12368
0.27982;0.12234
0.27706;0.11972
0.27782;0.12014
0.27986;0.12184
0.188;0.12275
0.1853;0.12017
0.18624;0.12127
0.18576;0.12075
0.28045;0.12121
0.2852;0.12355
0.28806;0.12509
0.29272;0.12965
0.19759;0.12762
0.19239;0.12278
0.15811;0.12504
0.15607;0.12243
0.15424;0.12073
0.15292;0.11974
0.15243;0.11955
0.15181;0.11954
0.15271;0.12016
0.15229;0.12179
0.18768;0.12235
0.18588;0.1216
0.27726;0.11962
0.2772;0.11971
0.27817;0.11973
0.27781;0.11977
0.18418;0.11973
0.16984;0.10684
0.17169;0.10852
0.16938;0.1065
0.26576;0.10749
0.28134;0.11969
0.28615;0.12209
0.28827;0.12446
0.19374;0.12274
0.19027;0.1202
0.16188;0.1278
0.16063;0.12587
0.15787;0.12334
0.15715;0.1224
0.15225;0.11804
0.15074;0.1167
0.15311;0.11902
0.15425;0.11984
0.15357;0.12051
0.15234;0.12212
0.13779;0.10912
0.12178;0.09434
0.12014;0.0928
0.12379;0.09621
0.12122;0.09383
0.11831;0.09086
0.1158;0.08845
0.11481;0.08782
0.12487;0.08934
0.12721;0.09727
0.15397;0.11687
0.16192;0.12485
0.16041;0.12373
0.15455;0.11664
0.13764;0.10258
0.12728;0.09305
0.12706;0.09297
0.12847;0.09294
0.12881;0.09297
0.12814;0.09306
0.13771;0.10134
0.1381;0.10208
0.1362;0.10187
0.13731;0.1051
0.12216;0.09294
0.1219;0.09295
0.12202;0.09297
0.12607;0.09678
0.12883;0.09917
0.12203;0.09293
0.12201;0.0929
0.12323;0.0929
0.12428;0.09355
0.14465;0.11174
0.16138;0.12529
0.16392;0.12819
0.16219;0.12723
0.16123;0.12538
0.15785;0.12265
0.15265;0.11718
0.14729;0.11201
0.14687;0.11212
0.15152;0.11615
0.15653;0.12074
0.15914;0.12484
0.16105;0.12766
0.19866;0.13176
0.19855;0.13276
0.28652;0.12837
0.28325;0.12594
0.28237;0.12489
0.28206;0.12489
0.18883;0.12485
0.18669;0.12237
0.18554;0.12149
0.18725;0.12265
0.28097;0.12265
0.28884;0.12829
0.29114;0.12988
0.29566;0.13262
0.19833;0.12895
0.19584;0.12629
0.16626;0.13206
0.16482;0.12984
0.16378;0.12874
0.1599;0.12579
0.16061;0.12637
0.16226;0.12829
0.16637;0.13208
0.16632;0.13331
0.20491;0.13686
0.20207;0.13563
0.29029;0.13129
0.28702;0.12876
0.28686;0.12829
0.28741;0.12879
0.19423;0.12879
0.18841;0.12332
0.18802;0.12319
0.19371;0.12784
0.28976;0.1293
0.29554;0.13391
0.29809;0.13474
0.30119;0.1373
0.20414;0.13331
0.20251;0.13106
0.1638;0.13087
0.15844;0.12523
0.15173;0.11943
0.14712;0.11478
0.14722;0.1148
0.15486;0.12106
0.16529;0.13082
0.16936;0.13614
0.20562;0.13775
0.2032;0.13742
0.2943;0.13588
0.29339;0.13476
0.29324;0.13476
0.29302;0.1348
0.1999;0.13476
0.19959;0.13424
0.20034;0.13476
0.20057;0.13495
0.29622;0.13612
0.30068;0.13821
0.30277;0.13893
0.30346;0.13978
0.20961;0.13827
0.20958;0.13737
0.17478;0.14043
0.17478;0.13958
0.17383;0.13843
0.17322;0.13761
0.17309;0.13761
0.17296;0.13814
0.17436;0.13983
0.17394;0.14065
0.20986;0.14142
0.20725;0.14055
0.29928;0.13968
0.29787;0.1381
0.29834;0.13839
0.29875;0.13873
0.20519;0.13843
0.20453;0.13761
0.20359;0.13728
0.20442;0.13789
0.30004;0.13904
0.30657;0.14324
0.30805;0.14418
0.31229;0.14783
0.21661;0.14483
0.21419;0.14167
0.17886;0.14382
0.17645;0.14115
0.17548;0.1401
0.17546;0.13987
0.17477;0.13918
0.17426;0.1394
0.17535;0.14039
0.17644;0.14308
0.21316;0.14375
0.20978;0.1424
0.29994;0.13983
0.29676;0.13668
0.29054;0.13138
0.29182;0.13284
0.19203;0.12695
0.18631;0.12158
0.18313;0.11925
0.18613;0.12183
0.29749;0.13657
0.30744;0.14401
0.30911;0.14463
0.31259;0.14751
0.21767;0.1454
0.21495;0.14231
0.18659;0.14967
0.18688;0.14934
0.18597;0.14787
0.18537;0.14689
0.18597;0.14695
0.18478;0.146
0.18561;0.14718
0.18491;0.14735
0.18224;0.14433
0.17408;0.13953
0.14969;0.11983
0.14389;0.11484
0.14328;0.11403
0.14229;0.11353
0.1392;0.11075
0.13449;0.10617
0.13443;0.10616
0.13565;0.10737
0.16268;0.12716
0.18482;0.14637
0.18788;0.15001
0.18878;0.15227
0.18754;0.15001
0.18678;0.14868
0.18822;0.14895
0.18633;0.14677
0.17953;0.14033
0.17453;0.13566
0.17131;0.1323
0.1747;0.13554
0.17535;0.13625
0.17362;0.13433
0.16632;0.12833
0.14933;0.11462
0.13758;0.1077
0.13594;0.1065
0.1335;0.10403
0.13524;0.10608
0.13599;0.10683
0.13477;0.10517
0.13586;0.1059
0.13895;0.10705
0.1634;0.12718
0.18617;0.14173
0.19791;0.15042
0.1925;0.15484
0.19151;0.15354
0.18816;0.14978
0.1785;0.13983
0.165;0.1272
0.15171;0.1156
0.14414;0.10835
0.14405;0.10835
0.14569;0.10981
0.17359;0.13575
0.17986;0.14386
0.2163;0.14583
0.20626;0.13909
0.29458;0.13481
0.2944;0.13456
0.28934;0.13024
0.28443;0.12623
0.18932;0.12455
0.18951;0.12424
0.19411;0.1285
0.20419;0.13756
0.31037;0.14836
0.31703;0.1535
0.31712;0.15278
0.31457;0.15039
0.21085;0.13983
0.18982;0.1201
0.16417;0.13001
0.14553;0.11202
0.14191;0.10862
0.13882;0.10582
0.13799;0.10515
0.14077;0.10768
0.16108;0.12459
0.17808;0.14263
0.21898;0.14941
0.20862;0.14233
0.29335;0.13441
0.27784;0.11998
0.26826;0.11154
0.26478;0.1087
0.17121;0.10811
0.17103;0.10781
0.17669;0.11286
0.20064;0.1341
0.30194;0.1408
0.31251;0.14895
0.31744;0.15328
0.3179;0.15323
0.22197;0.14986
0.21724;0.14202
0.17422;0.14008
0.16946;0.13471
0.16422;0.12971
0.15755;0.12367
0.15828;0.12431
0.16417;0.12963
0.17377;0.13735
0.17717;0.14325
0.21501;0.14588
0.21134;0.14457
0.29769;0.13895
0.29473;0.13586
0.29204;0.13371
0.28676;0.12933
0.17948;0.11617
0.17165;0.10896
0.18079;0.11741
0.20177;0.13596
0.30233;0.14095
0.31402;0.14986
0.31699;0.15219
0.31656;0.15219
0.221;0.1492
0.20865;0.13747
0.17832;0.14341
0.17028;0.1355
0.1627;0.12861
0.15506;0.12171
0.15392;0.1207
0.15682;0.12349
0.17388;0.13925
0.18226;0.14788
0.21887;0.14926
0.21278;0.14555
0.30383;0.14384
0.30353;0.14323
0.30391;0.14341
0.30541;0.14463
0.20781;0.14093
0.20527;0.13832
0.20288;0.13678
0.21023;0.14298
0.30965;0.1473
0.31946;0.1542
0.32138;0.15545
0.32014;0.15428
0.22385;0.15079
0.21809;0.14501
0.19244;0.15543
0.19027;0.1518
0.18785;0.14921
0.18658;0.14785
0.18464;0.14606
0.18656;0.14843
0.18807;0.1501
0.19378;0.15785
0.23103;0.15909
0.22594;0.15646
0.31519;0.15291
0.31175;0.14982
0.31167;0.1498
0.3112;0.14981
0.21825;0.14959
0.21633;0.14734
0.21429;0.14609
0.21673;0.14822
0.31238;0.14954
0.32187;0.15649
0.32591;0.15914
0.32612;0.15913
0.23129;0.15693
0.22857;0.15383
0.19339;0.15633
0.19538;0.15588
0.19516;0.15486
0.19576;0.15486
0.19697;0.1554
0.19655;0.1553
0.1941;0.15509
0.19442;0.15611
0.19296;0.15601
0.19029;0.15572
0.18841;0.15457
0.18267;0.14973
0.18038;0.14699
0.17434;0.14223
0.17141;0.13964
0.15096;0.12135
0.14943;0.12014
0.16511;0.13335
0.18275;0.14808
0.19326;0.156
0.20011;0.16106
0.204;0.16483
0.20106;0.16108
0.19879;0.15827
0.2034;0.16236
0.20101;0.15978
0.20172;0.15957
0.20134;0.15907
0.20089;0.15852
0.19823;0.15627
0.19815;0.15604
0.19718;0.15572
0.19102;0.15156
0.18747;0.15022
0.15855;0.12655
0.14778;0.11685
0.1471;0.11609
0.14658;0.11613
0.14656;0.11613
0.14022;0.10985
0.14054;0.10984
0.14977;0.11555
0.17809;0.14
0.19739;0.15758
0.20517;0.1646
0.20642;0.16731
0.20436;0.16489
0.20324;0.16278
0.20033;0.15765
0.19844;0.15481
0.19119;0.14805
0.18055;0.13811
0.16524;0.12483
0.16462;0.12483
0.19334;0.15176
0.19655;0.15752
0.23131;0.15896
0.22635;0.15678
0.31648;0.15458
0.31855;0.15617
0.3187;0.15635
0.31751;0.15566
0.22296;0.15454
0.21942;0.15086
0.22108;0.15255
0.22807;0.15892
0.33064;0.16633
0.33496;0.16907
0.33703;0.16983
0.33141;0.16483
0.23169;0.15811
0.22855;0.15434
0.15491;0.12225
0.1555;0.12165
0.15385;0.12008
0.15368;0.12
0.15237;0.11991
0.1562;0.122
0.18662;0.14831
0.19852;0.16206
0.24036;0.16783
0.23183;0.16262
0.32462;0.16221
0.32669;0.16356
0.32835;0.16483
0.32658;0.16357
0.23196;0.16221
0.23066;0.16092
0.23141;0.16185
0.23451;0.16455
0.33438;0.1699
0.33731;0.17105
0.33838;0.17138
0.33862;0.17097
0.23936;0.16476
0.23545;0.16037
0.21144;0.17208
0.20849;0.16892
0.20147;0.16208
0.19923;0.15984
0.19933;0.15984
0.20199;0.16197
0.20877;0.16737
0.2193;0.17773
0.25538;0.18051
0.25305;0.18078
0.34555;0.1804
0.34416;0.17877
0.34566;0.18021
0.34106;0.17654
0.24794;0.17652
0.24772;0.176
0.24798;0.17608
0.24775;0.17587
0.34231;0.17623
0.34833;0.18012
0.35404;0.18402
0.34605;0.17739
0.24558;0.1701
0.23342;0.15911
0.23063;0.19266
0.22509;0.18687
0.21754;0.18002
0.21699;0.17923
0.21665;0.17879
0.21658;0.17935
0.22203;0.18486
0.23088;0.19417
0.25567;0.19782
0.24898;0.19405
0.25243;0.18679
0.25321;0.18694
0.25259;0.18626
0.25242;0.18608
0.24119;0.18678
0.23559;0.18155
0.23284;0.17983
0.23298;0.17983
0.25625;0.18825
0.26929;0.1976
0.27006;0.198
0.27139;0.19876
0.25711;0.19563
0.25645;0.19365
0.21246;0.17625
0.21042;0.17363
0.19726;0.1619
0.19536;0.15997
0.19329;0.15806
0.19615;0.1613
0.21111;0.17448
0.2182;0.18248
0.24555;0.18867
0.23704;0.18335
0.24092;0.17621
0.23214;0.16837
0.22422;0.1616
0.20048;0.14166
0.18804;0.14101
0.18831;0.14071
0.18927;0.14194
0.21836;0.16675
0.24322;0.17664
0.25174;0.18289
0.25681;0.18664
0.24986;0.18007
0.2311;0.17337
0.21088;0.15561
0.21928;0.18142
0.21711;0.17828
0.21133;0.17122
0.19804;0.15959
0.19372;0.15532
0.19714;0.15749
0.21209;0.1719
0.20254;0.16475
0.20105;0.1648
0.1975;0.16497
0.17539;0.14528
0.16883;0.13927
0.16881;0.13916
0.16948;0.1402
0.16404;0.13533
0.1541;0.12584
0.15403;0.12578
0.16682;0.13664
0.20035;0.15983
0.23176;0.17978
0.22795;0.18013
0.22653;0.18714
0.22296;0.18123
0.21866;0.17577
0.20643;0.16688
0.20137;0.16146
0.20199;0.16132
0.203;0.16124
0.20322;0.16088
0.20365;0.1609
0.20335;0.16054
0.20384;0.16175
0.19041;0.15057
0.16884;0.13384
0.15595;0.12606
0.14232;0.11435
0.12674;0.10039
0.14263;0.11458
0.14861;0.12027
0.12642;0.10025
0.12676;0.10016
0.15906;0.11984
0.18132;0.14207
0.20637;0.16729
0.22435;0.18219
0.22874;0.18771
0.22431;0.1831
0.22049;0.17818
0.19385;0.15524
0.17908;0.14199
0.17857;0.13981
0.17864;0.13921
0.17794;0.13872
0.17656;0.13833
0.20286;0.16063
0.22179;0.18086
0.24807;0.18836
0.23592;0.17979
0.23694;0.17216
0.22503;0.16203
0.21661;0.15472
0.21042;0.14952
0.19049;0.14238
0.19632;0.14507
0.19283;0.14207
0.1944;0.14359
0.212;0.14665
0.25052;0.18093
0.25895;0.18547
0.25174;0.17962
0.21489;0.15418
0.19166;0.13337
0.16364;0.13013
0.16165;0.12796
0.15442;0.12129
0.15414;0.12101
0.15362;0.1206
0.16287;0.12886
0.18831;0.14897
0.22118;0.18418
0.2464;0.18983
0.22838;0.17675
0.22257;0.15993
0.21475;0.15163
0.20769;0.14489
0.19385;0.1324
0.17929;0.12968
0.1784;0.12857
0.18255;0.13247
0.20195;0.14993
0.23366;0.16454
0.25676;0.18778
0.25938;0.18983
0.25534;0.18606
0.22141;0.16425
0.1875;0.13249
0.19528;0.15972
0.18546;0.14972
0.18234;0.14703
0.18617;0.14973
0.19706;0.15969
0.21038;0.17231
0.2197;0.18074
0.23218;0.1947
0.25342;0.19631
0.23768;0.18502
0.24353;0.18
0.22889;0.16702
0.24305;0.17922
0.24324;0.17971
0.228;0.17672
0.2087;0.15972
0.21116;0.16172
0.23169;0.17906
0.25001;0.18348
0.26458;0.19482
0.26635;0.19575
0.26599;0.19554
0.24302;0.18492
0.23951;0.18066
0.19699;0.16233
0.17189;0.13987
0.16542;0.13388
0.16388;0.13218
0.16392;0.13218
0.16529;0.13386
0.19967;0.16474
0.21078;0.17678
0.24006;0.18453
0.23358;0.18056
0.24014;0.17593
0.23952;0.17471
0.24073;0.17559
0.24116;0.17557
0.22282;0.1702
0.1844;0.13574
0.1823;0.13428
0.22285;0.17022
0.2433;0.17555
0.25702;0.18705
0.26386;0.19235
0.26204;0.19097
0.24417;0.18478
0.23629;0.1762
0.20167;0.16684
0.19331;0.15809
0.18356;0.14932
0.1824;0.14796
0.18849;0.15316
0.18937;0.15477
0.20315;0.16755
0.21298;0.17835
0.23725;0.18185
0.23474;0.18162
0.2428;0.17814
0.24304;0.17804
0.24273;0.17772
0.24286;0.17809
0.23098;0.1778
0.22824;0.17466
0.23031;0.17717
0.23111;0.17784
0.24057;0.17474
0.24994;0.18183
0.26052;0.18983
0.25898;0.18804
0.23813;0.17953
0.23186;0.17272
0.22339;0.18506
0.22428;0.18457
0.21953;0.17941
0.21399;0.17409
0.20703;0.16765
0.20703;0.1673
0.20637;0.16751
0.21711;0.17818
0.21419;0.17736
0.21391;0.17992
0.20726;0.17461
0.1949;0.16346
0.18372;0.15283
0.15814;0.13019
0.15334;0.12617
0.14129;0.11514
0.1544;0.12622
0.18345;0.152
0.2083;0.1729
0.22496;0.18569
0.22737;0.18808
0.22758;0.18785
0.22328;0.18233
0.20849;0.16781
0.22191;0.17972
0.20953;0.16828
0.20525;0.16349
0.1962;0.1549
0.1967;0.15482
0.19662;0.15492
0.2079;0.16528
0.21735;0.17386
0.21432;0.17289
0.20238;0.16527
0.1855;0.15235
0.15977;0.12983
0.15948;0.1293
0.16884;0.13832
0.16507;0.13497
0.15579;0.12583
0.14424;0.1149
0.17097;0.13718
0.20898;0.17024
0.22731;0.18548
0.23529;0.19363
0.23893;0.19873
0.22986;0.19005
0.22675;0.18626
0.20934;0.17028
0.19131;0.15325
0.17756;0.14057
0.17564;0.13829
0.17649;0.13919
0.17829;0.14068
0.21413;0.17413
0.22155;0.18445
0.24826;0.19055
0.24191;0.18739
0.24944;0.18396
0.24755;0.18213
0.24425;0.17932
0.2437;0.17934
0.23011;0.17792
0.22799;0.17527
0.22392;0.17243
0.23202;0.17935
0.24659;0.18077
0.2559;0.1876
0.2659;0.19498
0.26555;0.19497
0.24892;0.18954
0.24216;0.18277
0.22727;0.18969
0.22786;0.1881
0.22559;0.18567
0.21984;0.18081
0.21955;0.18072
0.22498;0.18573
0.22665;0.18764
0.22699;0.19062
0.25155;0.19473
0.24374;0.19039
0.25264;0.18755
0.2495;0.18434
0.24491;0.18015
0.24438;0.1797
0.22301;0.17152
0.2038;0.15441
0.21528;0.16479
0.23274;0.17989
0.25494;0.18768
0.25911;0.18976
0.26562;0.19516
0.25966;0.18969
0.24444;0.18557
0.21104;0.15441
0.22122;0.1825
0.21236;0.17301
0.21258;0.17283
0.20578;0.16615
0.21387;0.17351
0.22006;0.17941
0.2366;0.19316
0.23925;0.19984
0.26408;0.20435
0.25573;0.19983
0.26104;0.1937
0.25396;0.18677
0.2565;0.18864
0.2576;0.19064
0.24366;0.18863
0.24026;0.18528
0.24013;0.18493
0.24442;0.18861
0.26229;0.19192
0.27202;0.19983
0.28287;0.20841
0.2781;0.20488
0.26277;0.19877
0.2598;0.19223
0.20583;0.16983
0.19383;0.15691
0.18116;0.14528
0.18165;0.14532
0.18356;0.14702
0.19847;0.15685
0.23168;0.18824
0.24251;0.20303
0.26483;0.20526
0.26058;0.20372
0.2633;0.19579
0.2567;0.18966
0.26005;0.1918
0.26337;0.19466
0.2481;0.19177
0.24848;0.19173
0.25208;0.19548
0.25826;0.19973
0.27458;0.20295
0.29612;0.2199
0.29789;0.22127
0.29755;0.22035
0.27655;0.21173
0.27053;0.2047
0.27272;0.22349
0.27036;0.2201
0.26974;0.21865
0.26713;0.21587
0.26617;0.21482
0.26664;0.21574
0.2697;0.21982
0.27186;0.22572
0.30325;0.22986
0.28874;0.22501
0.29474;0.21991
0.28763;0.21403
0.28163;0.20983
0.27598;0.20535
0.26016;0.19855
0.26145;0.19855
0.26124;0.19854
0.26346;0.19978
0.28032;0.20535
0.29972;0.2214
0.3099;0.23052
0.31154;0.2305
0.29701;0.22229
0.29325;0.21778
0.28816;0.23417
0.2859;0.2303
0.28002;0.22402
0.27713;0.22114
0.27526;0.21965
0.27342;0.21777
0.27302;0.21777
0.27031;0.21777
0.26686;0.21662
0.26136;0.21588
0.24964;0.2044
0.19732;0.15982
0.17434;0.13976
0.16344;0.13163
0.15945;0.12759
0.08432;0.06145
0.07611;0.05355
0.12201;0.08939
0.17002;0.1291
0.19756;0.15196
0.25657;0.20277
0.2558;0.20425
0.201;0.15469
0.18261;0.13617
0.16052;0.11732
0.13028;0.08962
0.09726;0.05958
0.09241;0.05439
0.08076;0.04336
0.04885;0.01447
0.08433;0.04367
0.13393;0.08967
0.13605;0.09481
0.17178;0.12977
0.17148;0.13193
0.17113;0.13217
0.17068;0.13187
0.16961;0.13177
0.15363;0.11748
0.08705;0.05788
0.0944;0.06348
0.14862;0.11003
0.17068;0.12726
0.20009;0.15356
0.25533;0.20419
0.25956;0.21069
0.25002;0.20101
0.20604;0.16071
0.19991;0.15469
0.19697;0.14987
0.18828;0.14136
0.19146;0.14351
0.1981;0.14977
0.20354;0.15469
0.249;0.19639
0.26626;0.2166
0.29582;0.22176
0.27607;0.21332
0.27064;0.19799
0.25645;0.18547
0.23825;0.16905
0.23137;0.16361
0.21276;0.15469
0.21468;0.15475
0.22043;0.15982
0.25222;0.18647
0.2879;0.21128
0.31144;0.22962
0.33426;0.24877
0.32994;0.24462
0.29225;0.21723
0.27587;0.20139
0.24949;0.1985
0.23529;0.18457
0.21566;0.1669
0.21536;0.16676
0.21273;0.16466
0.21458;0.16697
0.24917;0.19718
0.27627;0.22622
0.30415;0.2294
0.29057;0.22577
0.27749;0.2038
0.26692;0.19457
0.26504;0.19238
0.26533;0.19252
0.24236;0.17944
0.22787;0.16715
0.2317;0.16963
0.26051;0.19313
0.2971;0.21858
0.33387;0.24882
0.34396;0.25624
0.34256;0.25465
0.3315;0.24888
0.31281;0.23157
0.29567;0.23996
0.29586;0.23777
0.29412;0.23532
0.28985;0.23095
0.28619;0.22785
0.28579;0.22788
0.2936;0.23777
0.29483;0.24437
0.32476;0.24785
0.30923;0.24283
0.30696;0.23102
0.2784;0.20527
0.27217;0.19978
0.26465;0.19323
0.25791;0.194
0.25815;0.193
0.2625;0.197
0.29577;0.22579
0.32154;0.23982
0.34269;0.25479
0.34887;0.25978
0.3328;0.24729
0.31937;0.2397
0.30866;0.22802
0.3427;0.27927
0.33341;0.26866
0.31117;0.24878
0.31095;0.24831
0.30804;0.24606
0.3242;0.2615
0.36783;0.29984
0.3603;0.29994
0.38632;0.30004
0.37552;0.29995
0.38779;0.29984
0.3871;0.29969
0.38306;0.29618
0.37224;0.28676
0.35815;0.27973
0.35975;0.27959
0.38232;0.29869
0.38615;0.29983
0.39404;0.29984
0.39397;0.29997
0.41671;0.31881
0.39625;0.29984
0.39371;0.29983
0.39646;0.29888
0.28733;0.2332
0.27916;0.22506
0.26938;0.21536
0.26056;0.20707
0.24711;0.19436
0.25209;0.19937
0.28689;0.23319
0.32171;0.26765
0.36864;0.28411
0.32989;0.25977
0.30776;0.23003
0.28404;0.21106
0.26142;0.19234
0.25653;0.18857
0.24985;0.18977
0.24934;0.18837
0.25474;0.19203
0.29271;0.22358
0.33237;0.24977
0.35666;0.26945
0.38;0.28977
0.36974;0.27977
0.32447;0.24471
0.30125;0.22452
0.30216;0.24551
0.29591;0.23825
0.2924;0.2335
0.28916;0.22996
0.27668;0.21927
0.27694;0.21928
0.27925;0.22199
0.29725;0.24017
0.29844;0.24436
0.29893;0.24812
0.27403;0.2292
0.25754;0.21496
0.25689;0.2153
0.25582;0.21505
0.25375;0.21314
0.22311;0.18451
0.21518;0.17664
0.24364;0.19918
0.2784;0.22815
0.30709;0.25162
0.30771;0.25397
0.30463;0.25044
0.2864;0.23331
0.25086;0.20047
0.2304;0.17604
0.23246;0.17529
0.21663;0.15977
0.21633;0.15959
0.20549;0.14932
0.20738;0.14949
0.2174;0.15954
0.21934;0.16368
0.22268;0.16882
0.20624;0.15952
0.19143;0.14917
0.17327;0.13466
0.18065;0.14102
0.20129;0.15967
0.2129;0.16967
0.17885;0.1386
0.18056;0.13847
0.22864;0.17465
0.27028;0.21516
0.29762;0.23983
0.30973;0.25086
0.30424;0.24934
0.28269;0.22951
0.24186;0.19142
0.19484;0.14871
0.1887;0.1411
0.17083;0.1247
0.17195;0.12471
0.18104;0.13318
0.1954;0.14582
0.22799;0.17692
0.27457;0.2252
0.3023;0.22633
0.29116;0.22597
0.28866;0.21369
0.25828;0.18753
0.24528;0.17701
0.24274;0.17469
0.22723;0.16769
0.20938;0.15096
0.21406;0.15446
0.25635;0.19182
0.30959;0.22773
0.32488;0.24034
0.32745;0.24102
0.31869;0.23316
0.28884;0.21063
0.25212;0.17677
0.22387;0.1756
0.22572;0.1748
0.22274;0.17116
0.22079;0.1702
0.22101;0.17019
0.22169;0.17011
0.23318;0.18224
0.2498;0.19695
0.24884;0.19706
0.24999;0.20228
0.23249;0.18945
0.21571;0.17528
0.21569;0.17522
0.21562;0.17512
0.21102;0.17058
0.19385;0.15361
0.18887;0.14889
0.2164;0.17051
0.24349;0.19618
0.26638;0.21696
0.28418;0.22587
0.27235;0.21615
0.26543;0.20782
0.23052;0.17532
0.22169;0.16671
0.20741;0.15044
0.19692;0.13931
0.18722;0.12928
0.18617;0.13451
0.20279;0.15073
0.22175;0.17231
0.263;0.21532
0.29034;0.21825
0.27934;0.21647
0.25643;0.18547
0.23865;0.16937
0.24126;0.17261
0.23626;0.16838
0.22417;0.16512
0.22788;0.1673
0.25357;0.18956
0.26686;0.19977
0.29694;0.21874
0.32221;0.23973
0.32326;0.23825
0.3133;0.22792
0.29427;0.21432
0.27332;0.19233
0.25493;0.2063
0.25109;0.20166
0.24489;0.19614
0.24901;0.19936
0.25194;0.20175
0.25178;0.20277
0.27877;0.22777
0.29237;0.24226
0.33747;0.2598
0.31042;0.2448
0.2969;0.22236
0.28536;0.21213
0.27728;0.20551
0.26901;0.19866
0.24183;0.18224
0.23467;0.17502
0.23564;0.17514
0.2689;0.20181
0.30234;0.22338
0.32742;0.24364
0.33582;0.24767
0.33213;0.24303
0.31714;0.23323
0.30544;0.22233
0.28818;0.23694
0.2749;0.22428
0.26496;0.21493
0.26131;0.21156
0.26108;0.21096
0.26958;0.21856
0.28924;0.23673
0.30051;0.25001
0.34525;0.26477
0.32948;0.25977
0.32592;0.2464
0.31433;0.2368
0.28894;0.2165
0.28233;0.21145
0.27197;0.20917
0.2632;0.20079
0.27351;0.2095
0.29259;0.22429
0.32504;0.24393
0.33934;0.25485
0.33444;0.25108
0.33421;0.24858
0.32537;0.24411
0.30816;0.2286
0.29855;0.24166
0.29189;0.2339
0.28388;0.2255
0.27702;0.21959
0.27493;0.21752
0.27492;0.21743
0.28259;0.22463
0.28725;0.23144
0.28896;0.23433
0.29376;0.24216
0.2745;0.22858
0.26045;0.21736
0.25615;0.21406
0.25751;0.21581
0.25173;0.21062
0.24057;0.19956
0.23281;0.19168
0.24654;0.20217
0.2858;0.23483
0.30773;0.25282
0.32044;0.26431
0.31487;0.25806
0.28943;0.23466
0.27848;0.22448
0.26984;0.21574
0.26317;0.20828
0.25409;0.19801
0.24717;0.1918
0.24596;0.18982
0.24425;0.18916
0.23897;0.18604
0.2515;0.19809
0.24885;0.19784
0.25243;0.203
0.2442;0.19825
0.24231;0.19795
0.24231;0.19795
0.24119;0.19794
0.23978;0.19672
0.22725;0.18448
0.22838;0.18361
0.24069;0.19168
0.26755;0.21561
0.30862;0.24987
0.33276;0.26984
0.32224;0.26437
0.31048;0.25273
0.30204;0.24398
0.28238;0.22939
0.2696;0.21579
0.2625;0.2082
0.25963;0.2049
0.2578;0.20372
0.26115;0.20721
0.26802;0.21628
0.30871;0.25584
0.34338;0.2625
0.3189;0.25031
0.30556;0.22847
0.28506;0.21223
0.26664;0.19756
0.26151;0.1935
0.25833;0.19742
0.25653;0.19477
0.27282;0.20777
0.30059;0.22983
0.33639;0.25293
0.34893;0.26201
0.36804;0.27982
0.35323;0.26482
0.33458;0.25216
0.30252;0.22349
0.2811;0.22848
0.25968;0.20807
0.23795;0.18928
0.23247;0.18416
0.23131;0.18328
0.23176;0.18369
0.24712;0.19578
0.29034;0.23981
0.33459;0.25477
0.31957;0.25062
0.28963;0.21458
0.27254;0.1992
0.27207;0.19941
0.25934;0.18846
